gen,nevals,min,avg,max,std,best,traps
0,75,2892.079676497806,4161.571761060625,10133.57650328764,1207.7201108904121,10,"[105, 191, 74, 24, 212]"
1,42,2892.079676497806,3554.8601762409794,5346.109488818873,517.0681766237027,33,"[105, 191, 74, 24, 212]"
2,45,2892.079676497806,3351.882956270641,4615.756472703423,357.30418640333306,2,"[105, 191, 74, 24, 212]"
3,46,2892.079676497806,3271.480529493611,5689.133465768738,448.8474775173921,27,"[105, 191, 74, 24, 212]"
4,39,2892.079676497806,3369.7690408143712,10267.831891693,979.0927320141591,2,"[105, 191, 74, 24, 212]"
5,33,2843.7908101494027,3228.385541750473,8328.351000363686,803.8788947129668,17,"[105, 205, 74, 24, 212]"
6,47,2843.7908101494027,3308.167739523719,8917.427888808497,1036.6512147698606,47,"[105, 205, 74, 24, 212]"
7,43,2843.7908101494027,3260.9142642932516,7485.982528246794,828.1659098434036,24,"[105, 205, 74, 24, 212]"
8,43,2843.7908101494027,3248.875560934783,6803.885189103217,827.9005129860662,16,"[105, 205, 74, 24, 212]"
9,38,2820.7542549142904,3129.418777817478,6706.190354274135,600.4289301890518,11,"[105, 205, 150, 24, 212]"
10,48,2820.7542549142904,3170.734779320066,6648.783331955211,606.3985221959142,12,"[105, 205, 150, 24, 212]"
11,44,2820.7542549142904,3683.7533015517993,24091.199730133143,3244.487830635862,11,"[105, 205, 150, 24, 212]"
12,37,2820.7542549142904,3136.3007925625525,6357.0307327361315,618.178384669036,31,"[105, 205, 150, 24, 212]"
13,39,2804.1352129235643,3067.2797582794014,9170.84571768746,790.4134291941394,38,"[105, 205, 121, 24, 212]"
14,41,2804.1352129235643,3044.8324398415334,4710.833414165493,381.51220537573425,5,"[105, 205, 121, 24, 212]"
15,34,2804.1352129235643,3060.774469507547,6346.768100282904,582.4022199381374,6,"[105, 205, 121, 24, 212]"
16,44,2778.9608812901834,3076.2995947453546,7913.076497405017,694.2907760426998,55,"[105, 205, 157, 24, 212]"
17,44,2778.9608812901834,3237.2337314991873,11492.272718072247,1145.5767074074265,0,"[105, 205, 157, 24, 212]"
18,48,2778.9608812901834,3040.3723099416816,4600.242705256855,452.2097091376682,2,"[105, 205, 157, 24, 212]"
19,50,2778.9608812901834,3146.3401764128384,6550.651579303121,682.7125441957477,1,"[105, 205, 157, 24, 212]"
20,47,2778.9608812901834,2999.8566719671135,4534.709975899027,329.45310867396455,3,"[105, 205, 157, 24, 212]"
21,40,2778.9608812901834,3073.17737313004,5314.596893109521,522.6715161388705,0,"[105, 205, 157, 24, 212]"
22,44,2770.197998075673,3059.9240184096866,6100.723626561592,551.7455064781161,7,"[105, 214, 157, 24, 212]"
23,35,2770.197998075673,3079.6888317709518,6650.266592551116,636.0984351686103,12,"[105, 214, 157, 24, 212]"
24,38,2770.197998075673,3037.113579440316,8299.678227682925,747.0881906158352,4,"[105, 214, 157, 24, 212]"
25,43,2770.197998075673,3164.2368247935833,17083.162370336417,1670.9617853841387,6,"[105, 214, 157, 24, 212]"
26,46,2770.197998075673,3041.2012772394796,8729.300509108387,775.0345550830823,1,"[105, 214, 157, 24, 212]"
27,42,2770.197998075673,2911.397210086763,4339.24406354222,277.42795938902435,4,"[105, 214, 157, 24, 212]"
