gen,nevals,min,avg,max,std,best,traps
0,75,2998.4966542250504,4217.200011237313,9937.43925034205,1424.677287061955,0,"[166, 84, 101, 24, 212]"
1,44,2998.4966542250504,3547.772291496495,5844.00303664674,469.15700961515563,26,"[166, 84, 101, 24, 212]"
2,35,2998.4966542250504,3388.4357617341966,5501.019686053077,439.1261906209732,51,"[166, 84, 101, 24, 212]"
3,44,2859.955002064461,3302.3583753683747,4470.097783266618,325.97238018675404,33,"[166, 84, 202, 24, 212]"
4,42,2859.955002064461,3319.237370635209,5764.674925550918,512.1248856103622,1,"[166, 84, 202, 24, 212]"
5,45,2812.7601797717784,3549.462602572272,26000.89245204716,2666.6540148534264,35,"[174, 122, 104, 24, 212]"
6,38,2810.1515341900895,3469.3889931844305,21241.97483106988,2130.6340805873974,46,"[131, 84, 202, 24, 212]"
7,34,2810.1515341900895,3155.6261779812717,9249.632941849462,770.3331055284737,63,"[131, 84, 202, 24, 212]"
8,42,2810.1515341900895,3054.545684962756,4447.192308169864,327.2366771607225,10,"[131, 84, 202, 24, 212]"
9,41,2810.1515341900895,3089.873332812407,4429.64711379491,390.0805357258425,3,"[131, 84, 202, 24, 212]"
10,41,2785.721267621124,3061.319522911219,5587.39727365091,502.20561100726945,27,"[158, 84, 202, 24, 212]"
11,43,2782.0079975231224,3377.428566840642,22243.04420333161,2286.297145401695,6,"[174, 84, 202, 24, 212]"
12,44,2769.5255146384848,3093.1140203920654,5609.471231843102,530.1311720670533,38,"[131, 84, 214, 24, 212]"
13,44,2769.5255146384848,3064.7733505878614,6136.0992206451965,611.1064948171874,3,"[131, 84, 214, 24, 212]"
14,37,2769.5255146384848,3063.61543064455,6667.857140915805,593.2021952185434,35,"[131, 84, 214, 24, 212]"
15,44,2769.5255146384848,3074.6360903391837,10264.672926960602,917.0966667652377,74,"[131, 84, 214, 24, 212]"
16,40,2769.5255146384848,2969.8247414415187,4677.032912880323,340.98936472920644,3,"[131, 84, 214, 24, 212]"
17,47,2745.190521077765,3035.6564667323933,4630.993394995938,430.12582291802295,28,"[158, 84, 214, 24, 212]"
