gen,nevals,min,avg,max,std,best,traps
0,225,676.5080780561177,965.5825913665211,1443.1223366341505,176.0840502963821,180,"[150, 196, 88, 147, 145, 32, 218, 69, 159, 180, 25, 106, 15, 24, 212]"
1,131,661.9160313760797,876.8717735690616,1485.8374607717792,152.0053381852533,54,"[73, 166, 191, 187, 67, 218, 38, 23, 190, 100, 44, 223, 176, 24, 212]"
2,138,661.9160313760797,825.1663602814469,1278.1578276168923,128.1658905904611,155,"[73, 166, 191, 187, 67, 218, 38, 23, 190, 100, 44, 223, 176, 24, 212]"
3,140,665.8287804347999,808.6568946880335,1352.2954514064745,119.82404215591795,15,"[194, 228, 11, 38, 84, 120, 237, 79, 116, 9, 141, 35, 137, 24, 212]"
4,143,641.5958890816867,801.5827470954104,1259.4232246164606,123.72074054648465,196,"[119, 131, 85, 145, 59, 228, 84, 43, 108, 5, 19, 32, 174, 24, 212]"
5,134,641.5958890816867,791.4559829027963,1349.1374200513892,131.62809806009471,155,"[119, 131, 85, 145, 59, 228, 84, 43, 108, 5, 19, 32, 174, 24, 212]"
6,138,605.7690362267012,778.0444425763787,1357.9359189228198,127.22989109636174,150,"[224, 38, 84, 59, 1, 85, 159, 35, 189, 9, 223, 214, 174, 24, 212]"
7,117,605.7690362267012,754.8575911512064,1142.298031398043,108.7567250033553,76,"[224, 38, 84, 59, 1, 85, 159, 35, 189, 9, 223, 214, 174, 24, 212]"
8,120,601.941721694064,763.537498645412,1274.393744648053,131.75383789100673,186,"[224, 38, 84, 161, 59, 14, 159, 35, 194, 9, 143, 214, 174, 24, 212]"
9,128,601.941721694064,755.6728079004151,1455.894828758669,131.0873207602043,111,"[224, 38, 84, 161, 59, 14, 159, 35, 194, 9, 143, 214, 174, 24, 212]"
10,131,605.7690362267012,755.3038869938551,1411.7086354794706,140.18743827062838,64,"[224, 38, 84, 59, 1, 85, 159, 35, 189, 9, 223, 214, 174, 24, 212]"
11,110,605.7690362267012,744.8195769620013,1322.9984989544485,147.78010886915936,9,"[224, 38, 84, 59, 1, 85, 159, 35, 189, 9, 223, 214, 174, 24, 212]"
12,127,605.7690362267012,727.879891577239,1351.7612493313502,136.83053261390506,33,"[224, 38, 84, 59, 1, 85, 159, 35, 189, 9, 223, 214, 174, 24, 212]"
13,138,599.2144899513539,727.2220759564227,1303.1527360479674,122.8078747723222,17,"[119, 38, 6, 59, 183, 65, 96, 216, 189, 143, 19, 214, 174, 24, 212]"
14,124,591.5984317144686,730.3619062702625,1516.022067583825,161.7234179245471,45,"[224, 38, 84, 59, 196, 85, 159, 14, 189, 9, 223, 214, 174, 24, 212]"
15,133,580.720420419233,721.4711620624066,1212.2925617725264,135.99361521173293,73,"[119, 38, 84, 59, 196, 85, 159, 14, 189, 9, 223, 214, 174, 24, 212]"
16,116,580.720420419233,709.7582682452779,1517.623885548011,142.79251050265933,83,"[119, 38, 84, 59, 196, 85, 159, 14, 189, 9, 223, 214, 174, 24, 212]"
17,133,580.720420419233,701.0257879587338,1311.7794181243614,130.72808756918627,74,"[119, 38, 84, 59, 196, 85, 159, 14, 189, 9, 223, 214, 174, 24, 212]"
18,133,580.720420419233,712.1929509348357,1385.752470459061,142.38155708250324,14,"[119, 38, 84, 59, 196, 85, 159, 14, 189, 9, 223, 214, 174, 24, 212]"
19,132,580.720420419233,689.1170155175012,1239.9541851507536,120.10549076549188,53,"[119, 38, 84, 59, 196, 85, 159, 14, 189, 9, 223, 214, 174, 24, 212]"
