gen,nevals,min,avg,max,std,best,traps
0,75,2912.1605710033045,4066.834430553956,9990.978779458796,1218.057386947637,4,"[89, 119, 196, 24, 212]"
1,45,2912.1605710033045,3556.597727777086,6368.856478673527,612.1471173142193,49,"[89, 119, 196, 24, 212]"
2,35,2912.1605710033045,3413.499896548337,6110.690375196944,641.0649237495586,8,"[89, 119, 196, 24, 212]"
3,41,2873.8937017349485,3230.817957808664,4771.786029783805,282.5449276105706,11,"[89, 201, 113, 24, 212]"
4,39,2873.8937017349485,3190.9605402731563,6505.7800641585645,455.2107151450974,61,"[89, 201, 113, 24, 212]"
5,45,2873.8937017349485,3209.954737780051,4501.578108132111,396.5483167667897,52,"[89, 201, 113, 24, 212]"
6,37,2800.512942641785,3182.342369726731,7606.485732083498,608.2369208833297,46,"[89, 214, 113, 24, 212]"
7,51,2857.8379407298944,3277.3761045844967,5448.937409026035,549.5860689464615,1,"[89, 150, 196, 24, 212]"
8,39,2857.8379407298944,3183.8845016509185,5381.4810569977335,521.000790947843,2,"[89, 150, 196, 24, 212]"
9,44,2857.8379407298944,3305.1131929883363,5890.012219694575,733.7181622443009,18,"[89, 150, 196, 24, 212]"
10,40,2857.8379407298944,3240.7750246051737,5536.428838295926,601.0235401519415,3,"[89, 150, 196, 24, 212]"
11,47,2853.9968248171185,3237.6920513438286,5473.78726597703,646.3850707789329,66,"[183, 158, 102, 24, 212]"
12,45,2853.9968248171185,3158.708030164483,5601.347507563015,525.5044170888867,16,"[183, 158, 102, 24, 212]"
13,51,2853.9968248171185,3160.3906644768417,5847.999475468825,543.1735038523345,0,"[183, 158, 102, 24, 212]"
14,39,2853.9968248171185,2994.5602486388457,4091.1954681040665,239.2630469351785,5,"[183, 158, 102, 24, 212]"
15,39,2853.9968248171185,3379.3424008090606,22321.30343207508,2253.8862390937034,3,"[183, 158, 102, 24, 212]"
16,35,2853.9968248171185,3047.297321544937,4446.167943646133,365.2719015538097,0,"[183, 158, 102, 24, 212]"
17,39,2853.9968248171185,3049.160297952345,6227.372378760458,469.9145541505921,6,"[183, 158, 102, 24, 212]"
18,44,2853.9968248171185,3100.9384406357553,7650.229917106084,651.7390050613303,1,"[183, 158, 102, 24, 212]"
19,37,2830.0075374477283,3342.0947793025107,20864.607359957066,2151.093961943168,14,"[214, 158, 102, 24, 212]"
20,46,2830.0075374477283,3079.2264491625137,5514.728809274931,479.4011017961269,46,"[214, 158, 102, 24, 212]"
21,43,2828.5359047024626,3039.8700651320974,5484.320081084408,415.6375101102004,9,"[183, 158, 96, 24, 212]"
22,41,2828.5359047024626,3083.5652605965192,7734.475010289594,666.467116583575,29,"[183, 158, 96, 24, 212]"
23,51,2813.8531736242994,3103.143474664706,4702.150395676493,416.25604149972276,59,"[214, 158, 89, 24, 212]"
