gen,nevals,min,avg,max,std,best,traps
0,75,2918.8915904144433,4217.1934951324965,9926.109634392662,1346.3883506736602,44,"[209, 214, 69, 24, 212]"
1,44,2918.8915904144433,3683.0054136626172,13436.0815279612,1272.3226560767848,8,"[209, 214, 69, 24, 212]"
2,45,2877.249982921081,3452.830008092646,6106.314296673185,585.9937424696695,14,"[205, 214, 69, 24, 212]"
3,41,2846.9550196689584,3341.127689371974,10213.532693761563,914.9247924624318,55,"[208, 151, 75, 24, 212]"
4,42,2877.249982921081,3393.438245866991,6321.1954084775725,749.4655613042052,10,"[205, 214, 69, 24, 212]"
5,45,2819.040223984129,3284.6405956754074,6581.445526368128,624.0364644863403,34,"[174, 214, 69, 24, 212]"
6,47,2819.040223984129,3185.6401088728308,5820.52245308036,482.0728723257292,4,"[174, 214, 69, 24, 212]"
7,44,2819.040223984129,3135.22900012308,9061.47432575533,746.3144377357243,12,"[174, 214, 69, 24, 212]"
8,45,2791.2656978779696,3060.1550920398017,4521.032670911329,324.091441877156,20,"[157, 214, 69, 24, 212]"
9,35,2791.2656978779696,3115.241058445582,5912.922393692761,630.7837916541025,8,"[157, 214, 69, 24, 212]"
10,50,2791.2656978779696,3218.328787759916,8217.429005774507,928.7569870029293,13,"[157, 214, 69, 24, 212]"
11,43,2791.2656978779696,3201.329178090517,16096.724836559646,1537.9554622617923,14,"[157, 214, 69, 24, 212]"
12,36,2791.2656978779696,2959.4308482181455,4955.613444871195,366.66912363593855,0,"[157, 214, 69, 24, 212]"
13,42,2791.2656978779696,3903.601357455253,73216.83205623677,8064.490042772133,2,"[157, 214, 69, 24, 212]"
14,43,2791.2656978779696,3053.022846300425,5623.587660012325,513.7605774608855,0,"[157, 214, 69, 24, 212]"
15,40,2791.2656978779696,2945.1992055948276,6048.135592817902,423.6609802223194,1,"[157, 214, 69, 24, 212]"
16,45,2791.2656978779696,3032.7997240980703,6352.5375847779005,571.5806442378738,0,"[157, 214, 69, 24, 212]"
17,35,2791.2656978779696,3124.5920359432625,5750.481722527042,652.3926349481443,0,"[157, 214, 69, 24, 212]"
18,37,2791.2656978779696,3234.4758170341747,17747.577790355193,1743.9046064401177,0,"[157, 214, 69, 24, 212]"
19,41,2791.2656978779696,3089.4531780493776,9320.642445698935,907.6494124009199,0,"[157, 214, 69, 24, 212]"
20,41,2791.2656978779696,3155.7842358556477,8245.202091862337,941.704826300245,1,"[157, 214, 69, 24, 212]"
21,43,2791.2656978779696,3045.6821251102674,7196.51770883837,589.6195285023914,0,"[157, 214, 69, 24, 212]"
22,38,2791.2656978779696,3111.587501563243,10031.611750428106,989.271703224858,1,"[157, 214, 69, 24, 212]"
23,41,2791.2656978779696,3071.1538391157046,6838.7664298210975,585.3619643935214,0,"[157, 214, 69, 24, 212]"
24,44,2791.2656978779696,3114.741131465717,6806.664629251829,672.4447062407415,1,"[157, 214, 69, 24, 212]"
