gen,nevals,min,avg,max,std,best,traps
0,75,2831.911474568916,4393.945848300948,14622.508016821323,1590.9984147204677,10,"[191, 183, 77, 24, 212]"
1,36,2831.911474568916,3661.292454113537,8625.859976237522,889.1208583473634,49,"[191, 183, 77, 24, 212]"
2,48,2806.3569450332734,3337.2413107540333,5105.760302381133,407.53501390640884,28,"[158, 183, 77, 24, 212]"
3,48,2820.7123639766496,3308.3922391237584,6064.527195478823,604.0016190213859,66,"[208, 173, 77, 24, 212]"
4,45,2797.699193371459,3233.4961545657943,6272.0673219635455,550.9754145259692,33,"[208, 183, 77, 24, 212]"
5,49,2817.911677130899,3267.8637783620284,7364.926400746657,873.0444519740046,36,"[155, 183, 75, 24, 212]"
6,42,2820.7123639766496,3063.4345791235464,4573.285003973035,402.28882884523625,44,"[208, 173, 77, 24, 212]"
7,40,2818.4928017685784,3030.6376047702042,5872.408434057787,450.7372818549451,60,"[208, 173, 75, 24, 212]"
8,38,2797.699193371459,3027.889284397859,5160.8438766589115,420.22444267498105,5,"[208, 183, 77, 24, 212]"
9,49,2795.4778924114144,3379.0596214759034,24657.103804989812,2518.2907029990315,20,"[208, 183, 75, 24, 212]"
10,42,2795.4778924114144,3064.304410614613,6599.482743534418,540.6537011129046,23,"[208, 183, 75, 24, 212]"
11,34,2795.4778924114144,3120.2554716070726,11502.495003632655,1155.2189295560338,29,"[208, 183, 75, 24, 212]"
12,48,2795.4778924114144,2984.3874429001316,4993.85525045491,414.48893398400446,5,"[208, 183, 75, 24, 212]"
13,33,2795.4778924114144,2992.093401199181,5402.426141514513,507.6154636512902,4,"[208, 183, 75, 24, 212]"
14,38,2795.4778924114144,2927.341145947639,4928.245510631922,321.29229361750737,0,"[208, 183, 75, 24, 212]"
15,44,2795.4778924114144,3023.8403554825877,4723.101100611765,474.06366635444664,1,"[208, 183, 75, 24, 212]"
16,37,2795.4778924114144,3079.7861831325695,5538.288303331365,623.1163821162751,0,"[208, 183, 75, 24, 212]"
17,39,2795.4778924114144,2938.80922952027,4659.012629292635,290.0417930100735,0,"[208, 183, 75, 24, 212]"
18,37,2777.1965461668524,2910.67511019467,4079.8959179138665,267.2572791724867,20,"[208, 122, 75, 24, 212]"
19,47,2777.1965461668524,2960.465655220826,5498.770200372327,392.900188121381,16,"[208, 122, 75, 24, 212]"
20,37,2777.1965461668524,3077.643442488632,5788.758109014019,566.2203205770098,0,"[208, 122, 75, 24, 212]"
21,27,2777.1965461668524,2944.2108502915385,5732.705608844029,448.44508719777554,0,"[208, 122, 75, 24, 212]"
22,30,2777.1965461668524,2989.2872809936143,8959.116644704569,752.5185205774502,0,"[208, 122, 75, 24, 212]"
23,37,2777.1965461668524,2967.112836800247,5888.299516423684,539.3188839946256,0,"[208, 122, 75, 24, 212]"
24,50,2777.1965461668524,3283.9290526687796,8964.275217268572,1115.6514711097218,1,"[208, 122, 75, 24, 212]"
25,31,2777.1965461668524,2970.4262646375932,4419.608118316086,351.31322404143964,0,"[208, 122, 75, 24, 212]"
26,49,2777.1965461668524,3204.00325378669,9954.706237483286,1109.993044014083,0,"[208, 122, 75, 24, 212]"
27,50,2767.3321119487823,3179.457375196861,6471.821996181413,692.6934683200861,49,"[208, 157, 75, 24, 212]"
28,45,2777.1965461668524,3113.7299697247013,6213.112910080637,670.4552385386609,0,"[208, 122, 75, 24, 212]"
29,53,2777.1965461668524,3163.483831207169,6818.932790314248,687.7833037143082,0,"[208, 122, 75, 24, 212]"
30,33,2777.1965461668524,3006.711592490633,4892.962506347293,434.0386972814081,1,"[208, 122, 75, 24, 212]"
31,43,2777.1965461668524,3093.4478491721175,5815.185964828553,619.7038606279788,0,"[208, 122, 75, 24, 212]"
32,49,2777.1965461668524,3175.0291967036305,8579.104168678909,936.6278005842827,0,"[208, 122, 75, 24, 212]"
33,45,2777.1965461668524,3213.656312803122,6927.040100285787,780.7574614360727,0,"[208, 122, 75, 24, 212]"
34,40,2777.1965461668524,3197.377905004526,9401.685201403432,1016.8726753360866,1,"[208, 122, 75, 24, 212]"
35,56,2777.1965461668524,3345.543047465875,18979.234404410563,1953.8023223140524,1,"[208, 122, 75, 24, 212]"
36,47,2777.1965461668524,2967.4818666792485,4572.681844557212,341.49019900533074,0,"[208, 122, 75, 24, 212]"
37,45,2777.1965461668524,3066.8172231598937,5004.703229673487,519.9507518863402,1,"[208, 122, 75, 24, 212]"
38,42,2777.1965461668524,3021.700043886984,4408.467475797534,417.68309525824765,0,"[208, 122, 75, 24, 212]"
39,46,2777.1965461668524,3124.7985832542695,6654.110733345284,617.1147746884403,1,"[208, 122, 75, 24, 212]"
40,51,2777.1965461668524,3053.2170025841992,4910.723406944689,503.39250636263955,1,"[208, 122, 75, 24, 212]"
