gen,nevals,min,avg,max,std,best,traps
0,150,1128.2484486753224,1534.0208557152516,2094.5062814974353,232.5453478972045,139,"[224, 22, 36, 122, 171, 177, 63, 188, 24, 212]"
1,81,1077.258288059975,1403.9425050220075,2285.7732897566984,204.43675515553352,107,"[27, 68, 18, 208, 231, 135, 104, 143, 24, 212]"
2,92,1077.258288059975,1359.4546476861547,2368.350948728177,201.1567443006791,5,"[27, 68, 18, 208, 231, 135, 104, 143, 24, 212]"
3,95,1073.844232971343,1337.581897450801,2384.4623182570704,231.40943342247203,91,"[13, 222, 200, 137, 122, 84, 207, 156, 24, 212]"
4,85,1077.258288059975,1307.7320391735605,1856.7151014783515,199.07211934745337,29,"[27, 68, 18, 208, 231, 135, 104, 143, 24, 212]"
5,85,1021.2101856803066,1290.9295288498897,2021.0245450990874,208.57279015460617,59,"[183, 8, 38, 208, 231, 135, 104, 124, 24, 212]"
6,87,1021.2101856803066,1273.993070126049,2090.0922549377956,203.54364284333622,26,"[183, 8, 38, 208, 231, 135, 104, 124, 24, 212]"
7,83,1021.2101856803066,1253.7328029649073,1835.1147889451313,181.15903199956708,27,"[183, 8, 38, 208, 231, 135, 104, 124, 24, 212]"
8,76,1021.2101856803066,1245.74602411376,2019.8454153532841,211.5460630477577,42,"[183, 8, 38, 208, 231, 135, 104, 124, 24, 212]"
9,86,1021.2101856803066,1255.7471088276673,2251.6639385062676,214.7563938641274,56,"[183, 8, 38, 208, 231, 135, 104, 124, 24, 212]"
10,89,1021.2101856803066,1240.839269816965,1966.0161975321848,204.9645136536644,36,"[183, 8, 38, 208, 231, 135, 104, 124, 24, 212]"
11,90,1021.2101856803066,1228.6571409519067,2381.342547841942,207.89026125762038,10,"[183, 8, 38, 208, 231, 135, 104, 124, 24, 212]"
12,81,1021.2101856803066,1217.3825996428309,2128.7187087705915,203.607562661001,13,"[183, 8, 38, 208, 231, 135, 104, 124, 24, 212]"
13,80,1021.2101856803066,1199.6205685185992,1827.10151660359,204.15507697024015,6,"[183, 8, 38, 208, 231, 135, 104, 124, 24, 212]"
14,84,1017.998122925876,1210.2623331662699,2024.3390688721972,219.7772275189622,13,"[143, 8, 38, 208, 231, 135, 104, 124, 24, 212]"
15,81,982.7137411573652,1195.151352728836,2215.7815550598807,237.42672077784155,80,"[143, 8, 38, 208, 178, 135, 104, 124, 24, 212]"
16,92,999.5233292551063,1202.445992304429,2123.931538971591,239.1083502423424,3,"[143, 8, 38, 208, 194, 135, 104, 124, 24, 212]"
17,89,999.5233292551063,1177.088502892669,1974.2090113435102,205.73032541591758,50,"[143, 8, 38, 208, 194, 135, 104, 124, 24, 212]"
18,82,999.5233292551063,1154.706050500035,1920.2323013825073,193.8071839876627,49,"[143, 8, 38, 208, 194, 135, 104, 124, 24, 212]"
19,84,999.5233292551063,1110.7557234864757,1904.3350397850952,173.40483288174406,15,"[143, 8, 38, 208, 194, 135, 104, 124, 24, 212]"
20,90,999.5233292551063,1169.8852517522673,1972.9101626733031,240.74376184332502,0,"[143, 8, 38, 208, 194, 135, 104, 124, 24, 212]"
21,93,999.5233292551063,1137.498110498707,2059.7744799887146,206.10768972667452,2,"[143, 8, 38, 208, 194, 135, 104, 124, 24, 212]"
22,87,999.5233292551063,1153.4711481898594,1977.2223982648786,230.4674705396944,0,"[143, 8, 38, 208, 194, 135, 104, 124, 24, 212]"
23,75,999.5233292551063,1122.3114449169502,1819.8197723179917,187.03795731253686,0,"[143, 8, 38, 208, 194, 135, 104, 124, 24, 212]"
24,80,990.5995456318365,1118.1601742446826,1727.927906215544,195.7476727722236,62,"[143, 8, 38, 208, 194, 135, 104, 186, 24, 212]"
25,72,986.479724526806,1101.191437599253,1871.4462066188235,192.73142502599742,74,"[143, 8, 38, 193, 207, 135, 104, 124, 24, 212]"
26,79,986.479724526806,1113.774519357711,1761.2292122285737,185.91784787384378,34,"[143, 8, 38, 193, 207, 135, 104, 124, 24, 212]"
27,75,986.479724526806,1126.7378665800493,2162.5864146011195,209.79096816316328,23,"[143, 8, 38, 193, 207, 135, 104, 124, 24, 212]"
28,86,985.0251050526934,1130.2701030310664,1939.0428414940084,206.68908679228,26,"[230, 8, 38, 208, 194, 113, 104, 124, 24, 212]"
29,80,985.0251050526934,1131.6086641533752,1857.3100784832754,207.3126243554706,25,"[230, 8, 38, 208, 194, 113, 104, 124, 24, 212]"
