gen,nevals,min,avg,max,std,best,traps
0,225,664.624549513057,970.9144836161208,1446.7080101693134,173.43835167351963,20,"[53, 154, 143, 91, 79, 90, 29, 187, 84, 32, 9, 214, 76, 24, 212]"
1,126,668.1199898968305,862.3359975759948,1381.0521833364676,128.9352670484864,57,"[149, 225, 105, 73, 96, 62, 223, 137, 170, 173, 18, 34, 14, 24, 212]"
2,118,676.9180022457992,835.8105833058137,1556.546824398469,138.74197692033596,200,"[46, 123, 187, 0, 102, 90, 11, 121, 226, 207, 228, 31, 69, 24, 212]"
3,116,661.5487180240725,807.3863526344861,1354.0934022931096,124.89375471836875,187,"[40, 85, 192, 17, 19, 225, 88, 202, 146, 105, 36, 133, 151, 24, 212]"
4,124,650.7058392089992,786.5159900294833,1582.399077103288,136.2515955351632,188,"[46, 123, 80, 189, 102, 39, 11, 197, 214, 207, 228, 31, 69, 24, 212]"
5,138,623.7221252083159,778.9204338547688,1379.5743888409465,120.99352405777626,50,"[68, 210, 19, 187, 183, 67, 8, 137, 31, 130, 225, 179, 108, 24, 212]"
6,139,623.7221252083159,788.9398423212158,1414.2403379942916,145.23136788172772,89,"[68, 210, 19, 187, 183, 67, 8, 137, 31, 130, 225, 179, 108, 24, 212]"
7,121,623.7221252083159,768.2378191450186,1281.238931513251,113.54141932905782,92,"[68, 210, 19, 187, 183, 67, 8, 137, 31, 130, 225, 179, 108, 24, 212]"
8,119,623.7221252083159,753.8584484592959,1223.0321843154802,107.79368084207029,87,"[68, 210, 19, 187, 183, 67, 8, 137, 31, 130, 225, 179, 108, 24, 212]"
9,127,623.7418285304398,756.2771319548765,1369.2308550645512,128.2732112607733,114,"[68, 218, 19, 187, 183, 67, 8, 137, 31, 130, 225, 133, 108, 24, 212]"
10,132,623.7418285304398,748.6739331256055,1278.8405240417374,121.00188180493325,208,"[68, 218, 19, 187, 183, 67, 8, 137, 31, 130, 225, 133, 108, 24, 212]"
11,130,623.7418285304398,751.8649521145584,1358.5038211545327,130.35199868584277,134,"[68, 218, 19, 187, 183, 67, 8, 137, 31, 130, 225, 133, 108, 24, 212]"
12,117,619.4726575900157,747.2213841887002,1299.7753639752793,129.67471898587232,49,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 207, 210, 31, 69, 24, 212]"
13,122,619.4726575900157,757.8939258248158,1471.0602054242686,154.94080305562844,102,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 207, 210, 31, 69, 24, 212]"
14,118,619.4726575900157,733.4510441516286,1268.1961019788794,126.35191510106628,8,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 207, 210, 31, 69, 24, 212]"
15,118,619.4726575900157,734.441717761621,1347.02561208739,146.81238682210406,3,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 207, 210, 31, 69, 24, 212]"
16,121,619.4726575900157,727.2236437941214,1488.905847524084,141.7142595351528,5,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 207, 210, 31, 69, 24, 212]"
17,123,619.4726575900157,729.3587557045441,1306.490609333645,143.49780810991342,2,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 207, 210, 31, 69, 24, 212]"
18,136,619.4726575900157,733.8662112974164,1322.076379185773,143.1743854602954,6,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 207, 210, 31, 69, 24, 212]"
19,107,615.3982452204546,717.9482649827594,1434.8952674083828,134.17220120308068,75,"[33, 123, 93, 227, 193, 64, 11, 201, 194, 150, 38, 136, 69, 24, 212]"
20,136,615.3982452204546,719.9618573501091,1232.8420386217986,125.08517482842105,133,"[33, 123, 93, 227, 193, 64, 11, 201, 194, 150, 38, 136, 69, 24, 212]"
21,115,615.3982452204546,723.4049433422233,1365.0603035660015,143.59017035144382,4,"[33, 123, 93, 227, 193, 64, 11, 201, 194, 150, 38, 136, 69, 24, 212]"
22,126,615.2041116117927,710.7188440657728,1245.076124856002,121.51177440405864,176,"[187, 85, 213, 227, 116, 64, 11, 201, 22, 207, 38, 136, 69, 24, 212]"
23,116,615.3982452204546,709.7259747900288,1539.2531114688572,145.6473193966737,132,"[33, 123, 93, 227, 193, 64, 11, 201, 194, 150, 38, 136, 69, 24, 212]"
24,123,615.3982452204546,712.6291645440522,1407.3352840519326,138.0712622473311,65,"[33, 123, 93, 227, 193, 64, 11, 201, 194, 150, 38, 136, 69, 24, 212]"
25,138,615.3982452204546,718.3313437134956,1478.346975407243,151.83782306119664,17,"[33, 123, 93, 227, 193, 64, 11, 201, 194, 150, 38, 136, 69, 24, 212]"
26,125,619.4726575900157,698.8136284362129,1166.0864672526347,121.13365437740518,1,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 207, 210, 31, 69, 24, 212]"
27,124,619.4726575900157,716.6759902382616,1343.5469437694128,157.25359987586728,0,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 207, 210, 31, 69, 24, 212]"
28,138,619.4726575900157,700.800581267422,1326.4196967672026,132.84306749872133,1,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 207, 210, 31, 69, 24, 212]"
29,138,619.4726575900157,729.4493896409281,1352.0375137739668,158.54988618401694,1,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 207, 210, 31, 69, 24, 212]"
30,139,611.3968756788197,713.128145996418,1359.2947175454017,136.4264935833594,192,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 150, 210, 31, 69, 24, 212]"
31,115,611.3968756788197,709.9872485164403,1334.4777772954744,154.15521467607883,1,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 150, 210, 31, 69, 24, 212]"
32,141,611.3968756788197,707.3166641859656,1315.8564433702563,133.23913874841833,12,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 150, 210, 31, 69, 24, 212]"
33,127,611.3968756788197,712.5008738017921,1527.7775422065577,158.90472871891288,3,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 150, 210, 31, 69, 24, 212]"
34,136,611.3968756788197,710.754662176629,1268.6912824106585,127.19115459105859,7,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 150, 210, 31, 69, 24, 212]"
35,121,611.3968756788197,706.4288051226663,1345.7863235538591,139.0960885136767,0,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 150, 210, 31, 69, 24, 212]"
36,125,611.3968756788197,706.3700918967583,1195.0600923938237,129.45115804852878,0,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 150, 210, 31, 69, 24, 212]"
37,132,611.3968756788197,712.6338404654632,1375.449123760267,146.66171235392454,4,"[187, 85, 213, 227, 116, 64, 11, 135, 22, 150, 210, 31, 69, 24, 212]"
38,134,607.2331830194682,717.0950477433647,1425.7542106972992,151.5463311546246,18,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 154, 31, 14, 24, 212]"
39,120,607.2331830194682,704.9711154567703,1430.84045783705,154.08394769001268,8,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 154, 31, 14, 24, 212]"
40,138,607.2331830194682,722.7302849014917,1359.703154083001,169.8236546861795,11,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 154, 31, 14, 24, 212]"
41,125,607.2331830194682,710.2859613298134,1342.5463345808319,145.87168153815452,2,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 154, 31, 14, 24, 212]"
42,132,607.2331830194682,700.5141558845667,1392.0637493441375,142.85812750824607,195,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 154, 31, 14, 24, 212]"
43,115,607.2331830194682,688.0696520930239,1310.4219722561754,119.81563860174076,41,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 154, 31, 14, 24, 212]"
44,121,607.2331830194682,704.7215378236014,1317.250157888947,145.9946422625448,106,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 154, 31, 14, 24, 212]"
45,119,607.2331830194682,709.1486742043181,1353.6351667271888,157.3418218905579,149,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 154, 31, 14, 24, 212]"
46,133,607.2331830194682,713.9251263484136,1536.9327434559984,149.7406036723356,120,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 154, 31, 14, 24, 212]"
47,122,607.2331830194682,706.141851860164,1357.4144864450307,145.24543906712506,15,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 154, 31, 14, 24, 212]"
48,126,607.2331830194682,712.3461479097211,1369.4992055880048,152.68202037817858,58,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 154, 31, 14, 24, 212]"
49,124,607.2331830194682,720.5073643580131,1377.9655374139084,165.8088011360986,20,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 154, 31, 14, 24, 212]"
50,113,603.2955873777005,685.8387886634076,1321.408015210785,121.89196983392553,65,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 210, 31, 14, 24, 212]"
51,125,603.2955873777005,682.4652414911452,1163.366009126007,119.79104795443016,3,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 210, 31, 14, 24, 212]"
52,124,603.2955873777005,702.4620742792407,1119.4537025414736,133.64094742004713,8,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 210, 31, 14, 24, 212]"
53,130,603.2955873777005,700.1919429232022,1465.0312414401678,145.5293218202704,4,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 210, 31, 14, 24, 212]"
54,136,603.2955873777005,695.4993454462308,1341.9251823239952,138.6852113824112,0,"[187, 85, 213, 204, 84, 64, 148, 135, 22, 150, 210, 31, 14, 24, 212]"
55,136,600.2759273231526,706.1732623721284,1307.7240332078943,148.4649255429029,199,"[187, 122, 213, 225, 84, 64, 148, 135, 22, 150, 101, 31, 14, 24, 212]"
56,134,600.2759273231526,698.6441604846133,1243.0365944640046,139.4565026785103,21,"[187, 122, 213, 225, 84, 64, 148, 135, 22, 150, 101, 31, 14, 24, 212]"
57,122,600.2759273231526,718.73210066515,1336.0437570343984,162.73380174787573,9,"[187, 122, 213, 225, 84, 64, 148, 135, 22, 150, 101, 31, 14, 24, 212]"
58,116,594.6795516471885,698.1863517290845,1279.081523269014,147.59810716221142,127,"[187, 122, 213, 225, 84, 64, 148, 135, 22, 150, 210, 31, 14, 24, 212]"
