gen,nevals,min,avg,max,std,best,traps
0,150,1055.9334672710727,1522.0220996527553,2058.2272563315546,210.7667599567053,138,"[14, 178, 196, 188, 88, 119, 121, 71, 24, 212]"
1,88,1055.9334672710727,1405.9184910635643,2168.862853483602,204.80407864960776,126,"[14, 178, 196, 188, 88, 119, 121, 71, 24, 212]"
2,81,1036.9292268405861,1324.6192642222652,1952.202055585391,186.55365466679416,75,"[31, 235, 159, 64, 88, 208, 176, 5, 24, 212]"
3,85,1036.9292268405861,1277.2974375558688,2000.9845438670402,180.11626295193946,50,"[31, 235, 159, 64, 88, 208, 176, 5, 24, 212]"
4,87,1036.9292268405861,1274.5679000445612,1980.0028130733765,194.40872005457626,130,"[31, 235, 159, 64, 88, 208, 176, 5, 24, 212]"
5,72,1036.9292268405861,1243.1449913916592,1971.2514964556146,203.58690140562882,6,"[31, 235, 159, 64, 88, 208, 176, 5, 24, 212]"
6,99,1036.9292268405861,1240.1757416145008,1843.1622207683247,198.79767422245473,137,"[31, 235, 159, 64, 88, 208, 176, 5, 24, 212]"
7,82,1036.9292268405861,1202.300052898997,2004.8832208337815,191.9057642980361,1,"[31, 235, 159, 64, 88, 208, 176, 5, 24, 212]"
8,98,1007.085827886223,1244.5542779275968,2087.794572658254,221.79064677049487,132,"[31, 206, 17, 183, 75, 119, 121, 99, 24, 212]"
9,85,1007.085827886223,1231.1243313557343,2011.8080261166601,214.67181053294206,114,"[31, 206, 17, 183, 75, 119, 121, 99, 24, 212]"
10,75,1007.085827886223,1231.6758527026664,2097.4175284893213,238.48144569583164,5,"[31, 206, 17, 183, 75, 119, 121, 99, 24, 212]"
11,95,1014.8605619270816,1212.9818597331714,1978.65122373256,202.68007263768646,39,"[31, 235, 118, 136, 66, 208, 135, 19, 24, 212]"
12,85,1010.1150164727994,1220.4983354186493,2065.849247865781,211.99313914573622,72,"[31, 235, 118, 136, 66, 119, 205, 19, 24, 212]"
13,92,1010.1150164727994,1184.2923556365208,1728.129084737991,175.10466404185695,2,"[31, 235, 118, 136, 66, 119, 205, 19, 24, 212]"
14,94,1010.1150164727994,1223.2185684842434,2394.666274005558,229.38624511048894,118,"[31, 235, 118, 136, 66, 119, 205, 19, 24, 212]"
15,73,1011.6109975422106,1169.750019497125,2000.6223483786139,175.03980706064056,108,"[31, 235, 196, 23, 88, 119, 176, 99, 24, 212]"
16,86,1011.6109975422106,1196.8448499964527,2115.0302064381062,215.54020960901462,47,"[31, 235, 196, 23, 88, 119, 176, 99, 24, 212]"
17,68,1011.6109975422106,1179.511784375985,2014.7682297776337,205.5075046284486,20,"[31, 235, 196, 23, 88, 119, 176, 99, 24, 212]"
18,83,1011.6109975422106,1212.9388179051357,2596.0113059715045,283.2130493607492,43,"[31, 235, 196, 23, 88, 119, 176, 99, 24, 212]"
19,78,1011.6109975422106,1151.2802964191446,1784.2720578786375,183.64523661792663,25,"[31, 235, 196, 23, 88, 119, 176, 99, 24, 212]"
20,89,1011.6109975422106,1182.4480357774034,2442.4825061375245,242.39593940409947,103,"[31, 235, 196, 23, 88, 119, 176, 99, 24, 212]"
21,73,1010.1991641431667,1135.605150656539,1896.3073220460756,186.98401579173006,10,"[31, 235, 135, 23, 88, 208, 205, 100, 24, 212]"
22,94,1011.6109975422106,1145.2625850896968,1780.1408988674789,190.16353155369907,1,"[31, 235, 196, 23, 88, 119, 176, 99, 24, 212]"
23,84,1011.6109975422106,1150.735347308862,1931.1755145844725,214.458073571402,6,"[31, 235, 196, 23, 88, 119, 176, 99, 24, 212]"
24,86,1011.6109975422106,1151.129737271722,2377.6342125392252,222.04765466333293,4,"[31, 235, 196, 23, 88, 119, 176, 99, 24, 212]"
25,95,1011.6109975422106,1148.1920371997348,1954.422745953737,206.77236708026442,2,"[31, 235, 196, 23, 88, 119, 176, 99, 24, 212]"
26,75,1011.6109975422106,1143.4896256097802,2173.867094711278,219.8465998505888,4,"[31, 235, 196, 23, 88, 119, 176, 99, 24, 212]"
27,88,1010.2706828940604,1178.8414407048836,2920.723012338808,285.4020442298081,38,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
28,88,1010.2706828940604,1158.890347622715,1802.562641152644,214.46527271928795,20,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
29,81,1010.2706828940604,1155.6013241051792,1979.2223634640177,212.97147983994566,6,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
30,77,1010.2706828940604,1139.8853674640527,1835.3346688019442,205.93520267986665,6,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
31,84,1010.2706828940604,1172.9537471425078,2050.9548035479033,236.716392469061,8,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
32,87,1010.2706828940604,1151.1339019408535,1987.2183033884203,215.45950701015187,6,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
33,84,1010.2706828940604,1164.0690146070776,2914.7174553779228,238.7864864734894,1,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
34,88,1010.2706828940604,1166.7077837515465,2076.616421733098,224.71798955823556,1,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
35,81,1010.2706828940604,1163.6469766058215,2083.951118623697,228.408926613673,1,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
36,81,1010.2706828940604,1151.4173549081484,1960.7940523626824,197.32494529315738,0,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
37,84,1010.2706828940604,1158.0611964085663,2520.1159755389035,234.80484918484672,1,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
38,85,1010.2706828940604,1162.6479102106275,1838.8776556972853,212.51014447819503,1,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
39,101,1010.2706828940604,1159.37960574665,2094.2983120055856,228.53410117140413,0,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
40,67,1010.2706828940604,1129.1117272612894,1814.8411504367054,189.89975364283436,0,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
41,89,1010.2706828940604,1178.7029737177238,3248.789094303144,303.1134200453799,2,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
42,80,1010.2706828940604,1137.333063835808,2011.0696248711863,203.51598891379254,0,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
43,87,1010.2706828940604,1139.5414518639302,1958.8155728263819,209.97854223093142,0,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
44,83,1010.2706828940604,1150.4105586354428,1840.3377405133674,212.2138892214635,0,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
45,79,1010.2706828940604,1120.0001450292095,1859.393845467904,197.42175533501637,1,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
46,87,1010.2706828940604,1157.7077517376574,2288.0031466340965,240.15981550764542,0,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
47,92,1010.2706828940604,1145.182399690304,1793.0903883257563,198.35456348623168,0,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
48,76,1010.2706828940604,1113.6775204667297,1777.7780866048806,184.8342088708243,4,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
49,83,1010.2706828940604,1154.402196424732,1908.3473960797087,227.64383358309993,1,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
50,81,1010.2706828940604,1113.859367396767,1892.4508817252824,187.2475638632869,1,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
51,85,1010.2706828940604,1127.4287936417227,1797.9655355095322,187.2054823863971,0,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
52,71,1010.2706828940604,1152.8524059807623,2165.522345278098,232.1104245639296,3,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
53,101,1010.2706828940604,1156.6774783485282,2021.5445997565437,225.73701699029905,0,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
54,76,1010.2706828940604,1122.4110725715489,1760.676484507076,183.87606775792406,0,"[31, 235, 196, 23, 88, 119, 113, 99, 24, 212]"
55,90,992.7730705910972,1161.1751600737277,2314.6470448966793,235.09234078518594,21,"[191, 235, 196, 13, 88, 119, 177, 34, 24, 212]"
56,96,992.7730705910972,1176.9507269312367,1910.1020768602739,221.11405688618603,44,"[191, 235, 196, 13, 88, 119, 177, 34, 24, 212]"
57,82,992.7730705910972,1186.8063696707436,1981.4870725096862,219.38406746423547,60,"[191, 235, 196, 13, 88, 119, 177, 34, 24, 212]"
58,83,992.7730705910972,1142.3970782657814,1782.6613102026672,190.03529365942293,23,"[191, 235, 196, 13, 88, 119, 177, 34, 24, 212]"
59,96,992.7730705910972,1163.1504337461024,2287.754111407131,218.560647597543,10,"[191, 235, 196, 13, 88, 119, 177, 34, 24, 212]"
60,85,992.7730705910972,1191.2688853253594,2349.509321936996,254.70829170657714,1,"[191, 235, 196, 13, 88, 119, 177, 34, 24, 212]"
61,92,971.3183178494952,1135.0308916509143,2139.5086256222594,207.7512662053927,6,"[191, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
62,88,971.3183178494952,1113.2398284468886,2253.7592444555685,209.08019552153357,58,"[191, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
63,80,971.3183178494952,1119.5336486856856,1792.6499599908125,211.24316231408062,7,"[191, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
64,89,971.3183178494952,1136.2628805466727,1856.8316218056366,205.62757580658482,1,"[191, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
65,78,971.3183178494952,1112.394077866629,1946.7530632462788,199.52331154310036,1,"[191, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
66,90,971.3183178494952,1134.170664748593,2065.8106122684317,215.4412028460264,13,"[191, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
67,88,971.3183178494952,1130.0254138932044,1944.3338064227341,216.92013876108194,3,"[191, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
68,94,971.3183178494952,1109.7611638838553,1770.339541200413,196.72945011612225,3,"[191, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
69,88,971.3183178494952,1127.4241756695862,2539.2913408449826,265.362764054313,0,"[191, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
70,91,971.3183178494952,1159.5755789601114,2942.946369677387,293.1913968644257,0,"[191, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
71,75,970.8887070617554,1107.9147506737754,1753.4615154085002,199.89709009629192,130,"[157, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
72,92,970.8887070617554,1137.6535874017095,2068.4543216499774,227.555134543302,9,"[157, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
73,88,970.8887070617554,1143.0077936812165,2393.1384272229893,262.7782501114169,14,"[157, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
74,95,970.8887070617554,1109.3003623323425,1751.8399702396114,206.16732377495381,1,"[157, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
75,89,970.8887070617554,1132.859256720931,1887.9847445206099,216.19539614126302,0,"[157, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
76,91,970.8887070617554,1122.1521329081586,1755.2345087741048,213.35252549432127,2,"[157, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
77,88,970.8887070617554,1106.763545271632,1809.560203338152,196.99527787563474,0,"[157, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
78,86,970.8887070617554,1131.8134996560325,2033.8095579813225,237.13080119772764,1,"[157, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
79,82,970.8887070617554,1132.1311491655404,2276.492022209317,239.8740325668051,2,"[157, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
80,84,968.141783125586,1091.2786978001332,1889.8326464542697,198.43846080985563,55,"[174, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
81,96,968.141783125586,1125.0373467091047,1941.0972648232548,230.4109440016443,46,"[174, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
82,84,968.141783125586,1124.7787179611712,1965.1383448359352,231.3382020182019,2,"[174, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
83,76,968.141783125586,1102.342771204885,1952.651785333485,215.79051324829152,6,"[174, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
84,86,968.141783125586,1135.6771723689012,2042.8855434821867,242.198031132093,4,"[174, 235, 196, 13, 88, 119, 113, 34, 24, 212]"
